Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Domino,8/8/2020,23:59,8/9/2020,2:17,False,"Tony Scott / USA 2005 / 128 min. / 15 let / DCP
Keira Knightleyová jako lovkyně lidí a hodně nevěrohodná vypravěčka příběhu natolik ujetého i absurdního, že ho Tony Scott ztvárnil jako expresivní trip a vytvořil radikálně experimentální blockbuster, kde se Tom Waits potkává s hvězdičkami Beverly Hills 90210.
https://www.csfd.cz/film/193267-domino/prehled/
https://www.imdb.com/title/tt0421054
https://program.lfs.cz/detail/?film=Domino","Uherské Hradiště, Sportovní hala"
Poslechy rozhlasových dramatizací a podcastů Českého rozhlasu,8/11/2020,10:00,8/11/2020,15:30,False,"330 min.
Blok poslechů rozhlasových dramatizací a podcastů Českého rozhlasu.
https://program.lfs.cz/detail/?film=Radio-Dramas-and-Podcasts-on-Czech-Radio-I","Uherské Hradiště, Stan ČRo"
Slavnostní zakončení + Krajina ve stínu,8/12/2020,19:00,8/12/2020,22:00,False,"Bohdan Sláma / Česká republika, Slovensko 2020 / 135 min. / 15 let / DCP
Slavnostní zakončení 46. Letní filmové školy, jehož součástí bude světová premiéra filmu Krajina ve stínu. Jak to přijde, že lidé začnou vraždit své vlastní sousedy? A kdo za to nese zodpovědnost? Černobílá freska o fatální proměně malé obce na česko-rakouském pomezí od konce třicátých do počátku padesátých let je inspirována skutečnými událostmi.
https://www.imdb.com/title/tt10295074/?ref_=nm_flmg_dr_1
https://program.lfs.cz/detail/?film=Closing-Ceremony-%2b-Shadow-Country","Uherské Hradiště, Kino Hvězda"
Karel Cudlín: Izrael,8/9/2020,15:00,8/9/2020,15:30,False,"30 min.
Výstava fotografií předního českého fotodokumentaristy Karla Cudlína, držitele mnoha ocenění Czech Press Photo i dalších mezinárodních cen, je výběrem z autorova archivu, který zahrnuje tisíce negativů a digitálních snímků pořízených v Izraeli. Zachycuje proměny krajiny a společnosti od Sinaje po Golany za posledních více než dvacet let. K vernisáži vás dovede plenérové divadelní představení Moving Orchestra, které začíná ve 14.00 před hlavním vchodem do kina Hvězda.
https://program.lfs.cz/detail/?film=Karel-Cudl%c3%adn--Israel","Uherské Hradiště, Slovácké muzeum"
What's the Buzz!,8/9/2020,18:00,8/9/2020,19:30,False,"90 min.
Olomoucké trio Jana Jedličková, Klára Feikusová a Jakub Korda se po roce opět vrací na scénu, aby vám ukázali, co zajímavého se v televizi za 12 měsíců urodilo. Výrobu a vysílání TV pořadů nezastavila ani koronavirová epidemie. Jak na ni reagovaly televizní společnosti? Dokázaly si poradit se ztíženými podmínkami? A jak nouzový stav ovlivnil už vyrobené pořady? Nucené karantény také využily internetové televize. Jak mezi sebou o diváky soupeřily Netflix a HBO Go? A kdo všechno si v Česku vlastně založil online televizi?
https://program.lfs.cz/detail/?film=What%27s-the-Buzz!","Uherské Hradiště, Respekt stan"
Tajný život Waltera Mittyho,8/8/2020,21:30,8/8/2020,23:30,False,"Norman Z. McLeod / USA 1947 / 110 min. / DCP
Stejnojmenná povídka humoristy Jamese Thurbera původně vyšla v časopise New Yorker a po přetištění v populárním Reader’s Digestu se její hrdina, ušlápnutý snílek Walter Mitty, stal spisovatelovou nejznámější postavou. A stal se i nejznámější postavou Dannyho Kaye, ale cesta k tomu nebyla zrovna přímočará.
https://www.csfd.cz/film/13823-tajny-zivot-waltera-mittyho/komentare/
https://www.imdb.com/title/tt0039808/reference
https://program.lfs.cz/detail/?film=The-Secret-Life-of-Walter-Mitty","Uherské Hradiště, Klub kultury 1"
Tajný život Waltera Mittyho,8/11/2020,9:00,8/11/2020,11:00,False,"Norman Z. McLeod / USA 1947 / 110 min. / DCP
Stejnojmenná povídka humoristy Jamese Thurbera původně vyšla v časopise New Yorker a po přetištění v populárním Reader’s Digestu se její hrdina, ušlápnutý snílek Walter Mitty, stal spisovatelovou nejznámější postavou. A stal se i nejznámější postavou Dannyho Kaye, ale cesta k tomu nebyla zrovna přímočará.
https://www.csfd.cz/film/13823-tajny-zivot-waltera-mittyho/komentare/
https://www.imdb.com/title/tt0039808/reference
https://program.lfs.cz/detail/?film=The-Secret-Life-of-Walter-Mitty","Uherské Hradiště, Kino Hvězda"
Klaus střídá Gottwalda aneb Jak se Češi (ne)vyrovnali s komunismem,8/8/2020,16:00,8/8/2020,17:00,False,"60 min.
Listopad 1989 přinesl občanům Československa změny ve všech sférách života. Po více než 40 letech zažili svobodné volby, zvykali si na volný trh, nové názvy ulic či jiné bankovky. Do té doby tabuizovaný Západ a jeho kultura začaly zběsile pronikat do Československa. Jak se Češi vyrovnali a stále vyrovnávají s komunismem? Kde byla otevřena první pobočka McDonald´s? A proč měl podle jednoho z návrhů nahradit na stokorunové bankovce Klementa Gottwalda zrovna Václav Klaus? To vše a mnohé další se dozvíte na jízdě „divokými devadesátkami“ v doprovodu unikátních videí z archivu ČT.
https://program.lfs.cz/detail/?film=Klaus-Replaces-Gottwald%2c-or-How-the-Czechs-(Never)-Settled-Accounts-with-Communism","Uherské Hradiště, Stan ČT"
Krimi z Bratislavy,8/9/2020,12:00,8/9/2020,13:00,False,"60 min.
Po rozdělení Československa slovenská archivní televizní tvorba v podstatě zmizela z nabídky tuzemských televizí. A tak zatímco třeba seriál Malý pitaval z velkého města mohou diváci vidět rok co rok, cyklus V službách zákona je téměř úplně zapomenut. Přednáška se bude zabývat televizní tvorbou z žánru krimi, která vznikla v bratislavském studiu do zániku Československé televize v roce 1992.
https://program.lfs.cz/detail/?film=Bratislava-Crime-Scene","Uherské Hradiště, Stan ČT"
Animační dílny,8/8/2020,15:30,8/8/2020,16:30,False,"60 min.
Kdo sní o tom, že bude moci létat, že jeho oblíbené hračky ožijí a šaty ho samy obléknou, může si splnit své sny animační technikou zvanou pixilace. Každý pohyb vyfotíme, a když se film rozběhne, věci i lidé ožijí úplně jinak než ve skutečnosti.
https://program.lfs.cz/detail/?film=Film-Animation-(Workshop)","Uherské Hradiště, Dětský/literární stan"
60. léta na FAMU jako symbol změny,8/8/2020,13:30,8/8/2020,15:00,False,"90 min.
Filmová a televizní fakulta AMU procházela v 60. letech výraznými změnami vycházejícími z plánu na přestavbu školy z roku 1960. Zvýšil se počet kateder, odborných kabinetů i studijních oborů, s čímž se pojilo i zvýšení počtu studentů. Škola zlepšovala pracovní podmínky pedagogů. Studium mělo propracovanou koncepci spojení teorie s praxí. FAMU dosáhla řady mezinárodních festivalových úspěchů a stala se i v zahraničí respektovanou filmovou školou.
https://program.lfs.cz/detail/?film=FAMU-in-the-1960s-as-Symbol-of-Change","Uherské Hradiště, Klub kultury 2"
Český film v České televizi,8/9/2020,16:00,8/9/2020,17:00,False,"60 min.
První koprodukční film vyrobila Česká televize před 25 lety. Kolik filmů koprodukuje dnes? Kdo a podle jakých kritérií filmy vybírá a jaké filmy se aktuálně v koprodukci ČT připravují? Aneb vše o cestě českého filmu Českou televizí.
https://program.lfs.cz/detail/?film=Czech-Film-in-Czech-TV","Uherské Hradiště, Stan ČT"
"Karel, já a ty",8/10/2020,16:00,8/10/2020,18:36,False,"Bohdan Karásek / Česká republika 2019 / 111 min. / DCP
Komorní konverzační drama loni objeveného a českými filmovými kritiky vyzdvihovaného talentu Bohdana Karáska s autentickou lehkostí zaznamenává rozjímání a názorové konfrontace několika přátel-třicátníků při jejich úvahách o složitosti partnerských vztahů.
https://www.csfd.cz/film/737780-karel-ja-a-ty/prehled/
https://www.imdb.com/title/tt11483842/reference
https://program.lfs.cz/detail/?film=Karel%2c-Me-and-You","Uherské Hradiště, Sportovní hala"
"Karel, já a ty",8/12/2020,9:30,8/12/2020,11:31,False,"Bohdan Karásek / Česká republika 2019 / 111 min. / DCP
Komorní konverzační drama loni objeveného a českými filmovými kritiky vyzdvihovaného talentu Bohdana Karáska s autentickou lehkostí zaznamenává rozjímání a názorové konfrontace několika přátel-třicátníků při jejich úvahách o složitosti partnerských vztahů.
https://www.csfd.cz/film/737780-karel-ja-a-ty/prehled/
https://www.imdb.com/title/tt11483842/reference
https://program.lfs.cz/detail/?film=Karel%2c-Me-and-You","Uherské Hradiště, Klub kultury 1"
Housata,8/12/2020,22:00,8/12/2020,23:13,False,"Karel Smyczek / ČSSR 1979 / 73 min. / HD file
Karel Smyczek zahájil režisérskou kariéru příběhem z dívčího internátu Housata. Civilní tragikomedie o prvních láskách a citových zklamáních svým námětem i poetikou připomíná československou tvorbu šedesátých let, zejména Lásky jedné plavovlásky Miloše Formana a Pytel blech Věry Chytilové.
https://www.csfd.cz/film/8546-housata/prehled/
https://www.imdb.com/title/tt0174753/reference
https://program.lfs.cz/detail/?film=Goslings","Uherské Hradiště, Letní kino Smetanovy sady"
Buster Keaton 2: Proměny nálad a žánrů (hudba: *Pltps*),8/9/2020,13:00,8/9/2020,14:45,False,"USA / 95 min.
Druhý dlouhometrážní film Bustera Keatona vznikl ve stejném roce jako ten první. Už to je pozoruhodné, jenže Keaton zašel se snímkem Frigo, oběť krevní msty mnohem dál, když se v něm podobně jako třeba ve Frigovi na námluvách rozhodl spojit značně odlišné nálady – a žánry.
https://program.lfs.cz/detail/?film=Buster-Keaton-2--Changes-of-Mood-and-Genre-(music--*Pltps*)","Uherské Hradiště, Kino Hvězda"
"Řím, otevřené město (přednáška)",8/11/2020,14:30,8/11/2020,16:00,False,"90 min.
Přednáška Aleše Římana. Řím, otevřené město je v pravém slova smyslu filmem s příběhem. Roberto Rossellini jej spolu se svými spoluscénáristy vyfabuloval na základě přímého svědectví jednoho z vůdců partyzánského odboje, který věčné město osvobozoval. Kulisy válkou zplundrovaného Říma se jim staly mnohem fotogeničtějším prostředím než tradiční zázemí poničených ateliérů Cinecittà, namísto vojáků se jim hrdiny stali obyčejní lidé. A tak se definitivně zrodil italský filmový neorealismus, jedno z klíčových filmových hnutí světové kinematografie bezprostředně poválečné éry, předznamenaný již Viscontiho Posedlostí (1943).
https://program.lfs.cz/detail/?film=Rome%2c--Open-City-(lecture)","Uherské Hradiště, Klub kultury 2"
Záhadné pouto,8/8/2020,16:00,8/8/2020,16:30,False,"30 min.
Výstava umístěná ve foyeru Slováckého divadla vznikla k 30. výročí znovuobnovení diplomatických vztahů mezi tehdejším Československem a státem Izrael a popisuje ono záhadné a hluboké pouto, které je již po staletí mezi českým a židovským národem. Výstava diváka seznámí s prvními zmínkami o Praze, které sahají až do 10. století, s příběhem ochrany židů králem Přemyslem Otakarem II., s českým a izraelským Golemem, s tajnou operací DI a s mnoha dalšími známými i méně známými událostmi dějin.
https://program.lfs.cz/detail/?film=Mysterious-Bond","Uherské Hradiště, Slovácké divadlo"
Stačí stisknout,8/7/2020,17:30,8/7/2020,18:20,False,"Jiřina Pokorná-Makoszová / ČSSR 1989 / 50 min.
Televizní sci-fi komedie o jednom převratném vynálezu, podle scénáře Miloše Kratochvíla, 
v níž pracovník vědeckého ústavu František Johanes vyvine přístroj zvaný transmutátor, který je schopen stisknutím tlačítka proměnit člověka v jakékoliv zvíře.
https://program.lfs.cz/detail/?film=Press-the-Button","Uherské Hradiště, Stan ČT"
Krátké a středometrážní filmy Vladimíra Körnera,8/7/2020,14:30,8/7/2020,16:36,False,"ČSSR 1963 / 81 min.
Pásmo shrnuje rané studentské a středometrážní filmy, pod nimiž je Vladimír Körner podepsán jako autor scénáře (pomíjí tedy jeho vklady dramaturgické). Stranou zůstalo pouze kratičké ročníkové cvičení Večer. Již v těchto filmech se objevují typicky körnerovské náměty, byť se většinou odehrávají v současnosti.
https://program.lfs.cz/detail/?film=Short-films-of-Vladim%c3%adr-K%c3%b6rner","Uherské Hradiště, Reduta"
